date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:44	3075/3075	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:34%20GMT	http://www.orgmech.co.uk/mech.php?&Num=620	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/meche774.html	(from http://www.orgmech.co.uk/All.php?)
17:20:44	3102/3102	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:35%20GMT	http://www.orgmech.co.uk/mech.php?&Num=621	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/meche531.html	(from http://www.orgmech.co.uk/All.php?)
17:20:44	3195/3195	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:35%20GMT	http://www.orgmech.co.uk/mech.php?&Num=622	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mech44b3.html	(from http://www.orgmech.co.uk/All.php?)
17:20:44	3156/3156	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:35%20GMT	http://www.orgmech.co.uk/mech.php?&Num=623	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mech0ecd.html	(from http://www.orgmech.co.uk/All.php?)
17:20:44	3138/3138	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:35%20GMT	http://www.orgmech.co.uk/mech.php?&Num=624	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechae41.html	(from http://www.orgmech.co.uk/All.php?)
17:20:45	3082/3082	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:35%20GMT	http://www.orgmech.co.uk/mech.php?&Num=625	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mech0236.html	(from http://www.orgmech.co.uk/All.php?)
17:20:45	3094/3094	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:36%20GMT	http://www.orgmech.co.uk/mech.php?&Num=626	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mech5397.html	(from http://www.orgmech.co.uk/All.php?)
17:20:45	3345/3345	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202013%2010:43:19%20GMT	http://www.orgmech.co.uk/41dMVjozKFL._SL160_.jpg	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/41dMVjozKFL._SL160_.jpg	(from http://www.orgmech.co.uk/book.php)
17:20:45	2752/2752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202013%2010:51:31%20GMT	http://www.orgmech.co.uk/primers.jpg	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/primers.jpg	(from http://www.orgmech.co.uk/book.php)
17:20:46	4492/4492	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202013%2010:43:19%20GMT	http://www.orgmech.co.uk/511Y3H75BQL._SL110_.jpg	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/511Y3H75BQL._SL110_.jpg	(from http://www.orgmech.co.uk/book.php)
17:20:46	3402/3402	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202013%2010:43:19%20GMT	http://www.orgmech.co.uk/41D31RMVWML._SL160_.jpg	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/41D31RMVWML._SL160_.jpg	(from http://www.orgmech.co.uk/book.php)
17:20:46	3389/3389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202013%2010:43:19%20GMT	http://www.orgmech.co.uk/51OpdRswd0L._SL160_.jpg	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/51OpdRswd0L._SL160_.jpg	(from http://www.orgmech.co.uk/book.php)
17:20:47	4856/4856	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:37%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat57fe.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:47	4850/4850	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:38%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat43c6.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:47	4917/4917	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:38%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat99ef.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:47	4875/4875	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:38%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat319a.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:48	4972/4972	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:38%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat21ad.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:48	4929/4929	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:39%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=5	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatb0d7.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:48	4888/4888	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:39%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=6	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycata7c3.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:48	4864/4864	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:39%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=7	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatf126.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:49	4904/4904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:39%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=8	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat6262.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:49	4889/4889	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:40%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=9	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatdad2.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:49	4947/4947	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:40%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=10	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat9980.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:49	4903/4903	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:40%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=11	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat4415.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:49	4861/4861	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:40%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=12	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatcd07.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:50	4836/4836	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:40%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=13	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat47a7.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:50	4902/4902	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:41%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=14	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat81f5.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:50	4903/4903	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:41%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=15	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatc5b8.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:50	4865/4865	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:41%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=16	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat0583.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:51	4869/4869	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:41%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=17	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatd78b.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:51	4827/4827	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:42%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=18	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycate9a6.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:51	4900/4900	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:42%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=19	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat4611.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:51	4885/4885	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:42%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkenes&Year=First&Num=20	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatee38.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkenes&)
17:20:52	4863/4863	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:42%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkynes&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat958d.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkynes&)
17:20:52	4882/4882	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:43%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkynes&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat2451.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkynes&)
17:20:52	4859/4859	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:43%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkynes&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatfd44.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkynes&)
17:20:52	4844/4844	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:43%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkynes&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat4d11.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkynes&)
17:20:53	4844/4844	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:43%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Alkynes&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat6377.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Alkynes&)
17:20:53	4870/4870	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:44%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Amines&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat61e0.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Amines&)
17:20:53	4835/4835	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:44%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Amines&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat9d65.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Amines&)
17:20:54	4839/4839	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:44%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Amines&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatb216.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Amines&)
17:20:54	4874/4874	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:45%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Amines&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat8087.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Amines&)
17:20:54	4847/4847	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:45%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatf694.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:54	4882/4882	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:45%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatb402.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:55	4849/4849	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:45%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat76e2.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:55	4863/4863	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:46%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat6dc9.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:55	4853/4853	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:46%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat5a73.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:55	4856/4856	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:46%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=5	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatd9e7.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:56	4925/4925	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:46%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=6	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat00f5.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:56	4834/4834	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:47%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=7	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat6295.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:56	4824/4824	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:47%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=8	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat33c3.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:56	4894/4894	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:47%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=9	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatcc3a.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:57	4831/4831	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:47%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Aromatic&Year=First&Num=10	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat73d0.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Aromatic&)
17:20:57	4900/4900	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:48%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Biological&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat584c.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Biological&)
17:20:57	4867/4867	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:48%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Biological&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatad82.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Biological&)
17:20:58	4925/4925	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:48%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycata632.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:58	4924/4924	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:49%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat114e.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:58	4888/4888	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:49%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat8f5c.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:58	4927/4927	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:49%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat1abc.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:58	4876/4876	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:49%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat9bae.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:59	4908/4908	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:49%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=5	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycate749.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:59	4904/4904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:50%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=6	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat51ea.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:59	4941/4941	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:50%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=7	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat47a1.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:20:59	4909/4909	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:50%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=8	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatb8a2.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:21:00	4921/4921	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:50%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Conjugate%20Addition&Year=First&Num=9	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatfddb.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Conjugate%20Addition&)
17:21:00	4929/4929	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:51%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat1373.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:00	4884/4884	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:51%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat049a.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:00	4873/4873	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:51%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat2d38.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:01	4910/4910	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:52%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat3008.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:01	4906/4906	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:52%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat31c0.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:01	4893/4893	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:52%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Enols%20and%20Enolates&Year=First&Num=5	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat6753.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Enols%20and%20Enolates&)
17:21:02	4852/4852	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:52%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Epoxides&Year=First&Num=0	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatc835.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Epoxides&)
17:21:02	4875/4875	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:53%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Epoxides&Year=First&Num=1	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat58fd.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Epoxides&)
17:21:02	4916/4916	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:53%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Epoxides&Year=First&Num=2	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatc7b2.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Epoxides&)
17:21:02	4875/4875	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:53%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Epoxides&Year=First&Num=3	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycat05b1.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Epoxides&)
17:21:03	4882/4882	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2017:20:53%20GMT	http://www.orgmech.co.uk/mechbycat.php?Cat=Epoxides&Year=First&Num=4	D:/VM%20Shared%20folder/org%20chem/www.orgmech.co.uk/mechbycatea64.html	(from http://www.orgmech.co.uk/category.php?Year=First&Cat=Epoxides&)
